source_dataset,local_student_id,year_level,academic_avg_20,semester1_avg_20,semester2_avg_20,course_grade_mean_20,course_grade_std_20,course_grade_min_20,course_grade_max_20,course_count,failed_course_count_est,failed_course_rate,strong_course_rate,low_performance_rate,performance_consistency_index,academic_risk_score,missing_raw_values_count,missing_core_features_before_imputation,was_imputed,at_risk_label,cluster,pca1,pca2
ensia_performance_prediction,ENSI_0106,Y2,14.0,14.0,13.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.174,70,0,False,0,0,-0.929546688495875,0.3310224030238587
ensia_performance_prediction,ENSI_0107,Y2,13.0,12.967,13.015,14.125,2.94,8.0,18.0,12,1,0.083,0.583,0.0,0.706,0.228,73,2,True,0,0,-0.4914454239141072,-0.42133209820725337
ensia_performance_prediction,ENSI_0108,Y2,13.0,14.0,13.0,14.625,1.583,12.0,15.5,12,0,0.0,0.75,0.0,0.842,0.2,71,0,False,0,0,-1.0900344534848523,0.5316502900770121
ensia_performance_prediction,ENSI_0109,Y1,12.936,10.0,12.118,13.651,2.277,12.111,17.967,0,0,0.0,0.512,0.005,0.772,0.206,84,9,True,0,0,-0.6522141016211273,0.09322611275207264
ensia_performance_prediction,ENSI_0110,Y1,12.973,9.897,12.0,13.806,2.144,11.926,17.952,0,0,0.009,0.497,0.0,0.786,0.206,86,10,True,0,0,-0.6390160163584299,0.1905107716998603
ensia_performance_prediction,ENSI_0111,Unknown,12.0,13.0,12.0,13.717,2.435,8.0,18.0,23,1,0.043,0.478,0.0,0.757,0.243,56,0,False,0,0,-0.26914484850852016,0.05619346698698414
ensia_performance_prediction,ENSI_0112,Y2,12.0,13.0,11.0,13.64,2.172,11.972,17.798,0,0,0.01,0.501,0.0,0.783,0.233,83,7,True,0,0,-0.4190628519446016,0.24538760607877386
ensia_performance_prediction,ENSI_0113,Y2,13.0,14.0,13.0,12.875,1.583,12.0,15.5,12,0,0.0,0.25,0.0,0.842,0.2,71,0,False,0,0,-0.36269139170173287,0.6446444010713317
ensia_performance_prediction,ENSI_0114,Y2,13.083,12.0,11.0,13.083,2.883,8.0,15.5,12,2,0.167,0.5,0.0,0.712,0.246,72,0,False,0,0,-0.16386507338922476,-0.39160712594647357
ensia_performance_prediction,ENSI_0115,Y1,13.202,9.999,12.174,13.822,2.301,11.872,18.119,0,0,0.001,0.51,0.009,0.77,0.2,86,10,True,0,0,-0.6936289191766971,0.058108484372916
ensia_performance_prediction,ENSI_0116,Y2,14.0,14.0,13.0,14.032,2.238,12.055,17.812,0,0,0.012,0.518,0.006,0.776,0.18,83,7,True,0,0,-0.8692739924496223,0.03213462497153755
ensia_performance_prediction,ENSI_0117,Y2,11.0,12.0,11.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.257,71,0,False,0,0,-0.24755484801774275,0.5699026909217412
ensia_performance_prediction,ENSI_0118,Y1,12.932,9.957,12.019,13.805,2.225,11.991,17.817,0,0,0.0,0.497,0.0,0.777,0.205,86,10,True,0,0,-0.6473237955273093,0.13241819801600666
ensia_performance_prediction,ENSI_0119,Y2,14.0,14.0,14.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.175,70,0,False,0,0,-1.3994690590893557,0.1492694171510313
ensia_performance_prediction,ENSI_0120,Y1,12.851,10.092,11.926,13.725,2.176,12.117,18.09,0,0,0.0,0.513,0.022,0.782,0.211,86,10,True,0,0,-0.5977980232925288,0.17100229749877285
ensia_performance_prediction,ENSI_0121,Y2,13.0,11.0,12.0,14.333,1.723,12.0,15.5,12,0,0.0,0.667,0.0,0.828,0.201,70,0,False,0,0,-0.9555775945763765,0.451026249656901
ensia_performance_prediction,ENSI_0122,Y2,9.0,9.0,9.0,12.917,3.281,8.0,18.0,12,2,0.167,0.333,0.0,0.672,0.361,67,0,False,0,1,1.0440452004423315,-0.3129173435616596
ensia_performance_prediction,ENSI_0123,Y4,14.0,14.0,14.0,13.292,2.802,8.148,17.743,0,0,0.082,0.397,0.0,0.72,0.2,82,7,True,0,0,-0.4619984077483847,-0.35900070107909177
ensia_performance_prediction,ENSI_0124,Y4,14.0,13.0,14.0,13.229,2.66,7.982,18.185,0,0,0.09,0.416,0.0,0.734,0.201,77,7,True,0,0,-0.4812223651486643,-0.2662887454966336
ensia_performance_prediction,ENSI_0125,Y2,13.0,13.0,12.0,13.875,2.46,12.0,18.0,12,0,0.0,0.417,0.0,0.754,0.205,71,0,False,0,0,-0.5231708588461238,-0.01812215812459037
ensia_performance_prediction,ENSI_0126,Y2,15.0,14.0,16.0,12.792,2.792,8.0,15.5,12,2,0.167,0.417,0.0,0.721,0.193,71,0,False,0,0,-0.48574209213203007,-0.4614240570998252
ensia_performance_prediction,ENSI_0127,Y1,12.854,9.924,11.941,13.843,2.283,11.933,17.965,0,0,0.0,0.48,0.003,0.772,0.208,85,10,True,0,0,-0.5921029522535814,0.10699213790573787
ensia_performance_prediction,ENSI_0128,Y1,12.854,9.943,11.872,13.613,2.235,12.122,18.004,0,0,0.0,0.509,0.0,0.777,0.208,86,10,True,0,0,-0.6445768532523339,0.1361435300248222
ensia_performance_prediction,ENSI_0129,Y2,10.0,10.0,10.0,13.955,3.51,8.0,18.0,11,2,0.182,0.636,0.0,0.649,0.338,72,0,False,0,0,0.43784914377333056,-0.6289363493461586
ensia_performance_prediction,ENSI_0130,Y2,15.0,15.0,14.0,15.917,0.973,15.5,18.0,12,0,0.0,1.0,0.0,0.903,0.142,71,0,False,0,0,-1.9631763234396162,0.7493715443972042
ensia_performance_prediction,ENSI_0131,Y2,12.0,12.0,12.0,13.458,1.802,12.0,15.5,12,0,0.0,0.417,0.0,0.82,0.229,71,0,False,0,0,-0.3574354869692835,0.5302968964868213
ensia_performance_prediction,ENSI_0132,Y1,12.94,9.832,11.936,13.809,2.238,11.935,17.973,0,0,0.0,0.502,0.0,0.776,0.205,86,10,True,0,0,-0.6549960288248226,0.1235928851565623
ensia_performance_prediction,ENSI_0133,Y2,15.0,15.0,15.0,13.417,2.439,8.0,15.5,12,1,0.083,0.5,0.0,0.756,0.171,71,0,False,0,0,-0.8687694977736321,-0.2063842934936828
ensia_performance_prediction,ENSI_0134,Y1,12.948,9.845,12.064,14.079,2.232,11.952,18.128,0,0,0.0,0.483,0.0,0.777,0.205,85,10,True,0,0,-0.629296190959944,0.13442697983573182
ensia_performance_prediction,ENSI_0135,Y1,12.856,9.971,11.944,13.738,2.229,12.078,18.05,0,0,0.0,0.501,0.0,0.777,0.208,85,10,True,0,0,-0.6332316144091245,0.13780705413971683
ensia_performance_prediction,ENSI_0136,Y2,16.0,16.0,16.0,16.75,1.306,15.5,18.0,12,0,0.0,1.0,0.0,0.869,0.117,71,0,False,0,0,-2.1564931681977146,0.42845476452893927
ensia_performance_prediction,ENSI_0137,Unknown,10.0,10.0,11.0,13.978,1.774,12.0,15.5,23,0,0.0,0.565,0.0,0.823,0.284,55,0,False,0,0,-0.12135677998649329,0.6773681106704081
ensia_performance_prediction,ENSI_0138,Y1,13.179,10.06,12.114,13.727,2.306,12.254,18.094,0,0,0.014,0.492,0.0,0.769,0.203,85,10,True,0,0,-0.6473922130093269,0.05313918634778544
ensia_performance_prediction,ENSI_0139,Y4,12.61,11.875,13.061,13.362,2.873,7.91,17.684,0,0,0.094,0.426,0.0,0.713,0.241,86,10,True,0,0,-0.15094426347955242,-0.30838380943774285
ensia_performance_prediction,ENSI_0140,Y1,12.972,9.893,12.07,13.96,2.219,11.987,18.139,0,0,0.0,0.519,0.003,0.778,0.205,86,10,True,0,0,-0.6795050771464335,0.13156084398787218
ensia_performance_prediction,ENSI_0141,Y1,12.944,10.018,12.059,13.774,2.251,12.03,17.974,0,0,0.0,0.518,0.014,0.775,0.207,86,10,True,0,0,-0.6421756308964982,0.11256748563483607
ensia_performance_prediction,ENSI_0142,Unknown,15.0,15.0,16.0,13.885,2.297,8.235,17.941,0,0,0.036,0.508,0.002,0.77,0.158,80,7,True,0,0,-1.02059865371702,-0.09500047537960271
ensia_performance_prediction,ENSI_0143,Y4,10.0,11.0,10.0,13.521,2.66,7.882,17.931,0,0,0.078,0.428,0.0,0.734,0.308,77,7,True,0,0,0.37548761091938593,0.05289026385004255
ensia_performance_prediction,ENSI_0144,Y1,12.891,9.956,12.047,13.643,2.179,11.886,17.917,0,0,0.0,0.502,0.0,0.782,0.206,86,10,True,0,0,-0.6495219476439765,0.17010607511511497
ensia_performance_prediction,ENSI_0145,Y1,13.104,9.86,12.007,13.752,2.219,11.861,18.002,0,0,0.012,0.505,0.0,0.778,0.204,86,10,True,0,0,-0.6634060706354178,0.12067324340675452
ensia_performance_prediction,ENSI_0146,Y4,10.317,12.018,12.754,10.317,3.212,4.0,18.0,30,12,0.4,0.067,0.1,0.679,0.397,56,2,True,0,1,2.0270371899801076,-0.3770773375946197
ensia_performance_prediction,ENSI_0147,Y1,12.948,9.925,11.987,13.777,2.231,12.079,18.208,0,0,0.0,0.495,0.016,0.777,0.208,86,10,True,0,0,-0.6036162635133283,0.13190369357411186
ensia_performance_prediction,ENSI_0148,Y2,11.0,10.0,12.0,12.125,3.779,4.0,15.5,12,3,0.25,0.417,0.083,0.622,0.341,71,0,False,0,1,0.956224844798697,-0.870975144285151
ensia_performance_prediction,ENSI_0149,Y2,11.833,11.0,10.0,11.833,3.2,8.0,15.5,12,4,0.333,0.333,0.0,0.68,0.324,72,0,False,0,1,0.8527623282201782,-0.530877662263827
ensia_performance_prediction,ENSI_0150,Unknown,13.065,13.058,11.989,13.065,2.858,8.0,18.0,23,3,0.13,0.391,0.0,0.714,0.238,63,2,True,0,0,-0.10291058227800474,-0.340117417718115
ensia_performance_prediction,ENSI_0151,Y4,12.517,11.932,12.946,13.422,2.769,8.03,17.995,0,0,0.092,0.438,0.002,0.723,0.243,86,10,True,0,0,-0.15641689894080907,-0.2320149321575323
ensia_performance_prediction,ENSI_0152,Y2,14.0,13.0,15.0,15.083,2.867,12.0,18.0,12,0,0.0,0.583,0.0,0.713,0.179,71,0,False,0,0,-0.9555093548351192,-0.4266466672121106
ensia_performance_prediction,ENSI_0153,Y1,12.993,9.992,12.076,13.984,2.286,11.666,17.931,0,0,0.0,0.506,0.0,0.771,0.204,85,10,True,0,0,-0.6676435526921732,0.0830048240934694
ensia_performance_prediction,ENSI_0154,Y2,15.0,15.0,15.0,15.833,1.642,12.0,18.0,12,0,0.0,0.917,0.0,0.836,0.146,71,0,False,0,0,-1.7790935556561178,0.2923080192817122
ensia_performance_prediction,ENSI_0155,Y2,13.0,13.0,13.0,14.042,1.802,12.0,15.5,12,0,0.0,0.583,0.0,0.82,0.202,71,0,False,0,0,-0.8242872369539276,0.4133352680914385
ensia_performance_prediction,ENSI_0156,Unknown,11.0,11.0,11.0,13.668,2.305,7.837,17.846,0,0,0.027,0.508,0.01,0.77,0.267,80,7,True,0,0,-0.11729827760900889,0.22602673753245225
ensia_performance_prediction,ENSI_0157,Y2,13.0,14.0,12.0,11.875,4.637,4.0,18.0,12,5,0.417,0.417,0.083,0.536,0.332,71,0,False,0,1,1.043279520387813,-1.6907165279557654
ensia_performance_prediction,ENSI_0158,Y1,12.953,9.95,11.787,13.548,2.2,12.085,17.963,0,0,0.0,0.521,0.0,0.78,0.205,86,10,True,0,0,-0.6876154827235583,0.14683200856395734
ensia_performance_prediction,ENSI_0159,Y1,13.019,10.003,11.913,13.945,2.217,11.956,18.075,0,0,0.012,0.496,0.011,0.778,0.208,86,10,True,0,0,-0.6025503198999352,0.12949374074694642
ensia_performance_prediction,ENSI_0160,Y1,12.786,9.898,11.985,13.795,2.225,11.885,17.961,0,0,0.0,0.501,0.0,0.777,0.21,86,10,True,0,0,-0.6171325792627287,0.14339794953729984
ensia_performance_prediction,ENSI_0161,Y2,13.0,13.0,13.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.202,71,0,False,0,0,-0.7012376949931332,0.4107387552001656
ensia_performance_prediction,ENSI_0162,Unknown,11.0,12.0,10.0,13.212,3.281,4.0,18.0,26,4,0.154,0.538,0.038,0.672,0.308,53,0,False,0,0,0.35313058468685715,-0.5146050335707695
ensia_performance_prediction,ENSI_0163,Y2,12.839,12.929,12.996,13.805,2.169,12.114,18.004,0,0,0.0,0.496,0.002,0.783,0.208,86,10,True,0,0,-0.6238039023607732,0.18279409331458396
ensia_performance_prediction,ENSI_0164,Y2,14.0,15.0,14.0,13.993,2.131,11.938,18.162,0,0,0.002,0.512,0.0,0.787,0.176,83,7,True,0,0,-0.9139610274855732,0.11458451138202244
ensia_performance_prediction,ENSI_0165,Y1,12.773,10.042,12.137,13.764,2.331,12.126,18.002,0,0,0.003,0.503,0.0,0.767,0.211,86,10,True,0,0,-0.6014066904417832,0.07188244585139586
ensia_performance_prediction,ENSI_0166,Unknown,11.0,11.0,11.0,14.333,2.021,12.0,15.5,3,0,0.0,0.667,0.0,0.798,0.258,77,0,False,0,0,-0.4729185304928321,0.3971923694772545
ensia_performance_prediction,ENSI_0167,Y1,13.041,10.075,11.975,13.685,2.214,12.011,17.794,0,0,0.001,0.496,0.023,0.779,0.206,86,10,True,0,0,-0.6090187194480802,0.13802774412312901
ensia_performance_prediction,ENSI_0168,Y4,10.0,9.0,11.0,14.409,2.719,8.0,18.0,11,1,0.091,0.727,0.0,0.728,0.311,66,0,False,0,0,-0.019610029524919297,-0.061314390262984554
ensia_performance_prediction,ENSI_0169,Y2,17.0,17.0,17.0,15.833,1.642,12.0,18.0,12,0,0.0,0.917,0.0,0.836,0.091,70,0,False,0,0,-2.232776402631508,0.1331440835601367
ensia_performance_prediction,ENSI_0170,Y1,13.14,10.036,12.067,13.779,2.313,11.815,18.078,0,0,0.008,0.486,0.002,0.769,0.202,85,10,True,0,0,-0.6438060480142143,0.05914922398235411
ensia_performance_prediction,ENSI_0171,Y2,14.0,15.0,13.0,15.125,1.625,12.0,18.0,12,0,0.0,0.833,0.0,0.837,0.173,70,0,False,0,0,-1.432296265705504,0.3978564585794699
ensia_performance_prediction,ENSI_0172,Y1,13.041,9.974,11.794,13.925,2.269,11.951,18.053,0,0,0.002,0.489,0.0,0.773,0.203,86,10,True,0,0,-0.6503377505275817,0.09662016850602673
ensia_performance_prediction,ENSI_0173,Y2,15.0,15.0,15.0,14.682,2.327,12.0,18.0,11,0,0.0,0.636,0.0,0.767,0.149,71,0,False,0,0,-1.3083776796333997,-0.13451429672195309
ensia_performance_prediction,ENSI_0174,Y1,12.957,10.129,11.904,13.65,2.211,11.869,17.903,0,0,0.0,0.5,0.015,0.779,0.207,85,10,True,0,0,-0.6188260269208375,0.1441295649126313
ensia_performance_prediction,ENSI_0175,Y2,16.0,16.0,16.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.12,71,0,False,0,0,-1.853151906064746,-0.009894518570544245
ensia_performance_prediction,ENSI_0176,Y2,11.0,12.0,11.0,12.958,2.848,8.0,18.0,12,1,0.083,0.25,0.0,0.715,0.283,70,0,False,0,0,0.4397161210944503,-0.12285347861447121
ensia_performance_prediction,ENSI_0177,Y2,11.0,12.0,10.0,11.875,2.773,8.0,15.5,12,3,0.25,0.25,0.0,0.723,0.324,71,0,False,0,1,0.8933793407581923,-0.11569732980703129
ensia_performance_prediction,ENSI_0178,Y2,15.542,16.0,15.0,15.542,1.982,12.0,18.0,12,0,0.0,0.833,0.0,0.802,0.133,72,0,False,0,0,-1.7480698023951937,0.026662874005267085
ensia_performance_prediction,ENSI_0179,Y2,12.542,13.025,13.067,12.542,2.116,8.0,15.5,12,1,0.083,0.25,0.0,0.788,0.237,74,2,True,0,0,0.0231503708515182,0.2730675964129732
ensia_performance_prediction,ENSI_0180,Unknown,13.0,13.0,12.0,13.591,2.319,8.13,18.136,0,0,0.036,0.522,0.0,0.768,0.213,80,7,True,0,0,-0.5900323592732504,0.04684115170960413
ensia_performance_prediction,ENSI_0181,Y1,13.124,10.018,11.733,13.732,2.202,11.797,18.086,0,0,0.0,0.505,0.007,0.78,0.201,86,10,True,0,0,-0.6860487531746343,0.1367578551726291
ensia_performance_prediction,ENSI_0182,Y2,14.0,14.0,14.0,13.958,2.158,12.0,18.0,12,0,0.0,0.5,0.0,0.784,0.176,70,0,False,0,0,-0.8982598776829243,0.0966710518063068
ensia_performance_prediction,ENSI_0183,Y2,13.0,14.0,13.0,14.625,1.583,12.0,15.5,12,0,0.0,0.75,0.0,0.842,0.2,70,0,False,0,0,-1.0900344534848523,0.5316502900770121
ensia_performance_prediction,ENSI_0184,Y2,15.0,15.0,15.0,13.667,2.167,12.0,18.0,12,0,0.0,0.417,0.0,0.783,0.148,71,0,False,0,0,-1.0050597250280695,0.028593876949613618
ensia_performance_prediction,ENSI_0185,Y2,10.0,11.0,9.0,12.5,2.663,8.0,15.5,12,2,0.167,0.333,0.0,0.734,0.33,71,0,False,0,0,0.7591785169501771,0.047866394906403216
ensia_performance_prediction,ENSI_0186,Y2,16.0,16.0,17.0,13.642,2.143,11.992,18.017,0,0,0.009,0.501,0.008,0.786,0.124,83,7,True,0,0,-1.3106714678429918,-0.051262719624069246
ensia_performance_prediction,ENSI_0187,Unknown,12.389,12.0,11.0,13.624,2.361,8.234,18.297,0,0,0.033,0.514,0.0,0.764,0.229,82,8,True,0,0,-0.44516793487890666,0.06967889821539906
ensia_performance_prediction,ENSI_0188,Y2,14.0,14.0,14.0,15.125,1.625,12.0,18.0,12,0,0.0,0.833,0.0,0.837,0.173,71,0,False,0,0,-1.432296265705504,0.3978564585794699
ensia_performance_prediction,ENSI_0189,Y2,12.0,12.0,11.0,13.542,2.958,8.0,18.0,12,1,0.083,0.417,0.0,0.704,0.256,71,0,False,0,0,-0.020118138096171988,-0.318337391391719
ensia_performance_prediction,ENSI_0190,Y2,10.0,10.0,9.0,13.545,2.515,8.0,15.5,11,1,0.091,0.545,0.0,0.749,0.31,71,0,False,0,0,0.22603354900046554,0.12902144472221902
ensia_performance_prediction,ENSI_0191,Y2,15.0,15.0,15.0,15.417,1.294,12.0,18.0,12,0,0.0,0.917,0.0,0.871,0.144,71,0,False,0,0,-1.8119207622722666,0.5408950607101517
ensia_performance_prediction,ENSI_0192,Y1,13.02,10.008,11.978,13.772,2.315,12.098,18.121,0,0,0.004,0.513,0.002,0.768,0.205,86,10,True,0,0,-0.6641033014092936,0.056855336590701855
ensia_performance_prediction,ENSI_0193,Y1,13.087,10.056,11.991,13.821,2.144,12.211,17.932,0,0,0.006,0.524,0.01,0.786,0.204,86,10,True,0,0,-0.6854628830911168,0.17634803994959722
ensia_performance_prediction,ENSI_0194,Y1,13.084,9.927,12.015,13.752,2.306,12.171,18.003,0,0,0.0,0.491,0.0,0.769,0.202,86,10,True,0,0,-0.66345052670774,0.06505205437417746
ensia_performance_prediction,ENSI_0195,Y1,13.037,9.964,12.207,13.75,2.295,12.092,18.075,0,0,0.001,0.491,0.004,0.77,0.204,85,10,True,0,0,-0.6408670422318724,0.0755818638644442
ensia_performance_prediction,ENSI_0196,Unknown,12.0,11.0,12.0,12.365,1.895,8.0,15.5,26,2,0.077,0.192,0.0,0.81,0.249,54,0,False,0,0,0.19280224977126578,0.48730481054569974
ensia_performance_prediction,ENSI_0197,Unknown,14.0,14.0,14.0,16.0,2.035,12.0,18.0,8,0,0.0,0.875,0.0,0.796,0.175,71,0,False,0,0,-1.4559446888695442,0.09707084119484857
ensia_performance_prediction,ENSI_0198,Unknown,11.0,11.0,12.0,13.435,2.251,8.146,17.992,0,0,0.037,0.538,0.0,0.775,0.268,83,7,True,0,0,-0.16298303689364094,0.2518500830790893
ensia_performance_prediction,ENSI_0199,Y1,13.045,9.96,12.037,13.638,2.252,12.159,18.186,0,0,0.0,0.517,0.0,0.775,0.203,86,10,True,0,0,-0.6972595354662173,0.10496764225595312
ensia_performance_prediction,ENSI_0200,Y2,14.0,15.0,14.0,13.75,1.828,12.0,15.5,12,0,0.0,0.5,0.0,0.817,0.174,71,0,False,0,0,-0.929546688495875,0.3310224030238587
