behavior_student_id,source_dataset,age,gender_female_binary,academic_level_num,study_hours_daily,self_study_hours_daily,online_classes_hours_daily,social_media_hours_daily,gaming_hours_daily,sleep_hours,screen_time_hours_daily,exercise_minutes_daily,caffeine_intake_daily,part_time_job_binary,internet_quality_score,mental_health_score,focus_score,burnout_score,productivity_score,stress_score,assignment_punctuality_score,attendance_engagement_score,motivation_score,satisfaction_score,study_planning_score,extra_academic_work_binary,total_learning_hours_daily,distraction_hours_daily,sleep_balance_score,wellbeing_score,discipline_score,engagement_score,distraction_risk_score,behavioral_risk_score,observed_behavior_feature_count
B0479,Copy of Final_students_data_scores.xlsx,21.017611416276527,0.0,2.0,14.0,3.8207810713703645,1.0026500667543066,6.146501569648082,0.035863535094439784,5.0,6.072442246843781,35.0,2.187829184502336,0.0,4.0,7.917716237840747,5.0,5.0,3.8738081259411734,4.0,4.0,5.0,4.0,3.0,3.0,0.0,16.0,6.182365104742522,6.25,5.971200683244262,4.15,5.5777777777777775,6.660921244171485,4.319425661625148,8
B0480,Copy of Final_students_data_scores.xlsx,16.116840825738123,0.0,2.0,2.5714285714285716,3.9655357038103607,0.039520711830613196,1.0979666060074897,2.907174570911915,8.0,7.975064447278291,5.0,2.2719495701899564,0.0,4.0,1.0196039292248273,5.0,5.0,5.948312777138504,4.0,3.0,5.0,2.0,2.0,2.0,1.0,6.556724631154239,4.0051411769194045,9.25,4.156861375228689,3.55,5.133800963572806,5.662210698448984,4.965044021150438,8
B0481,Copy of Final_students_data_scores.xlsx,21.07743744886183,0.0,3.0,14.0,6.58289122647046,3.7914576384472696,1.986032394654132,0.02329420091015853,5.0,4.819138818479615,35.0,0.0,0.0,2.0,5.672828601099159,5.0,3.0,7.147521459665185,4.0,4.0,5.0,3.0,3.0,1.0,1.0,16.0,2.0093265955642905,6.25,5.585490010384705,3.65,7.377777777777777,3.11337455283309,3.298252190648417,8
B0482,Copy of Final_students_data_scores.xlsx,20.03604298324691,1.0,2.0,4.857142857142857,4.123131054134116,0.06458165404875847,1.0554595205413217,0.0,5.0,10.019676493813462,35.0,2.0424687642046826,0.0,4.0,1.0,4.0,5.0,6.786160850129262,1.0,5.0,5.0,5.0,2.0,2.0,0.0,9.012564738301352,1.0554595205413217,6.25,4.3,4.1,5.382803673098318,4.1314868050104785,4.25717078297804,8
B0483,Copy of Final_students_data_scores.xlsx,21.87274189104621,0.0,3.0,14.0,5.619075996751462,0.9637170518098371,2.0282664279304963,2.9764056871885174,5.0,9.274356671362241,5.0,0.061180547424558154,0.0,4.0,6.0733290034588165,4.0,4.0,4.117602199070253,2.0,4.0,5.0,4.0,2.0,1.0,1.0,16.0,5.004672115119014,6.25,6.025665151210585,3.5,6.9111111111111105,6.844956310126674,4.2757617543907145,8
B0484,Copy of Final_students_data_scores.xlsx,16.075901467969484,1.0,2.0,2.5714285714285716,2.9877699714660304,0.5437001099567806,4.718831821843015,0.09609108217464485,5.0,8.44673331276584,5.0,3.2318206209345446,0.0,4.0,1.0,3.0,5.0,8.250154149577504,3.0,3.0,5.0,2.0,2.0,3.0,0.0,5.831048597872993,4.81492290401766,6.25,3.8000000000000003,3.5,2.8435305502603083,6.426769948935192,5.85580984966872,8
B0485,Copy of Final_students_data_scores.xlsx,16.302986234123402,1.0,2.0,3.7142857142857144,2.002374045400979,0.46761954266490113,1.032173362581701,0.07436854094027595,5.0,10.073271254902918,5.0,0.22728780942541602,0.0,4.0,6.217715091878873,3.0,5.0,10.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,5.950469531019144,1.1065419035219768,6.25,5.626200282157606,3.7,4.891298923518769,4.187663512609122,4.156231062625306,8
B0486,Copy of Final_students_data_scores.xlsx,18.216598537299664,1.0,1.0,2.5714285714285716,2.08504984888677,1.1617679584386313,0.9389102554029947,2.001417259385908,8.0,5.189312439493557,5.0,3.881503604927498,0.0,3.0,3.045642865067091,3.0,3.0,7.232598912788827,4.0,4.0,5.0,5.0,3.0,2.0,0.0,5.237362399534657,2.9403275147889025,9.25,5.265975002773482,3.5999999999999996,3.206056070924974,3.935016449256196,4.662447593750761,8
B0487,Copy of Final_students_data_scores.xlsx,18.256486361981654,0.0,1.0,5.857142857142857,4.993411636970677,1.5292549211021333,3.882699869804477,0.0,5.0,6.0676191819284035,5.0,8.0,0.0,2.0,4.122938683023896,4.0,5.0,7.76077006076402,3.0,5.0,5.0,5.0,3.0,1.0,0.0,11.615181954664601,3.882699869804477,6.25,4.893028539058363,3.85,5.111111111111111,4.934564629662826,4.44795481792042,8
B0488,Copy of Final_students_data_scores.xlsx,18.91769962988429,0.0,1.0,2.5714285714285716,4.318964834245105,0.12962810986776743,5.413561478457679,2.260262708764733,5.0,8.97810727506181,5.0,2.0843477217040913,0.0,4.0,7.285826424679706,3.0,5.0,5.6807666041362,3.0,4.0,5.0,4.0,3.0,1.0,0.0,6.955207460607561,7.673824187222412,6.25,6.000039248637897,3.3499999999999996,3.6931940953541353,8.748070565437413,5.62370734292945,8
B0489,Copy of Final_students_data_scores.xlsx,16.0,1.0,2.0,14.0,6.034192579399333,2.140272037951745,3.2084667495466075,0.0018091513529009257,8.0,6.128919852405572,5.0,0.0,0.0,4.0,8.937248163372074,3.0,5.0,4.0423269834806845,3.0,3.0,5.0,3.0,2.0,3.0,1.0,16.0,3.2102759008995085,9.25,7.178036857180225,3.5,6.71111111111111,4.450680209809821,3.3814812175206104,8
B0490,Copy of Final_students_data_scores.xlsx,19.97974962318803,0.0,1.0,3.7142857142857144,2.166541443072036,0.0,0.808582451044213,0.0,5.0,7.298155572061939,5.0,1.0822635100459432,0.0,4.0,1.0,4.0,5.0,5.89771771722984,3.0,4.0,5.0,2.0,2.0,2.0,0.0,5.88082715735775,0.808582451044213,6.25,3.8000000000000003,3.75,2.863441974054211,3.039155362303806,4.903928347062399,8
B0491,Copy of Final_students_data_scores.xlsx,16.00897112729023,0.0,2.0,2.5714285714285716,2.8856443410454373,1.9044335723017294,3.057688978384549,0.07305497363800524,5.0,5.77779666662871,5.0,0.004443010454242963,0.0,4.0,1.176619401565485,4.0,5.0,10.0,1.0,4.0,5.0,3.0,2.0,3.0,1.0,6.409289698624874,3.1307439520225544,6.25,4.36181679054792,4.0,5.274826990561061,4.273990186226486,4.341245761751981,8
B0492,Copy of Final_students_data_scores.xlsx,18.176153375374344,1.0,1.0,2.5714285714285716,5.019087676623776,0.0584003172448423,1.2426520641510124,0.0,8.0,1.6361472570316526,5.0,4.034749249906623,0.0,3.0,6.103234729639973,5.0,5.0,8.945846017949421,3.0,4.0,5.0,4.0,3.0,2.0,1.0,7.619716406674769,1.2426520641510124,9.25,6.186132155373991,3.9,5.958997673781019,1.47737146712381,2.9637538017235006,8
B0493,Copy of Final_students_data_scores.xlsx,19.727530919228315,1.0,1.0,14.0,4.244619897285055,0.9527303180530939,5.750994842680611,0.11224341479015236,8.0,9.866379389352385,5.0,0.0,0.0,3.0,5.962044202045143,3.0,5.0,5.025676301461946,2.0,4.0,5.0,1.0,2.0,1.0,1.0,16.0,5.863238257470764,9.25,6.3867154707158,3.3499999999999996,6.311111111111111,7.686221822887202,4.5877630367292825,8
B0494,Copy of Final_students_data_scores.xlsx,16.246241582967496,1.0,1.0,3.7142857142857144,2.9624282239793143,0.969144416741397,1.0128119302733247,0.8977614241241746,4.0,8.05306183935025,35.0,0.0,0.0,4.0,6.281929269784673,5.0,5.0,5.014126853947219,2.0,5.0,5.0,4.0,3.0,1.0,1.0,7.161286146635727,1.9105733543974992,4.75,5.598675244424635,4.0,6.442292236432069,4.117283962248207,3.639145358126644,8
B0495,Copy of Final_students_data_scores.xlsx,16.0,1.0,3.0,3.7142857142857144,3.030385989250571,1.1663729328040748,3.020648821049433,0.0,5.0,3.2180693766200683,35.0,8.0,0.0,3.0,6.956996269589063,3.0,5.0,4.0196915328264256,3.0,5.0,5.0,3.0,2.0,4.0,1.0,7.327858169938323,3.020648821049433,6.25,5.884948694356172,4.45,6.308921045753107,3.338176407993764,3.2118292322533124,8
B0496,Copy of Final_students_data_scores.xlsx,17.931276618320226,1.0,3.0,3.7142857142857144,4.155040647755097,1.9598647781333898,1.787892340505233,1.0260512227219343,5.0,6.751938849186739,5.0,0.0,1.0,4.0,3.006640407345184,5.0,5.0,9.905340686730728,3.0,3.0,5.0,3.0,2.0,3.0,1.0,8.849258751107506,2.813943563227167,6.25,4.5023241425708145,3.8,6.250814611554113,4.361103955482622,4.156875093210883,8
B0497,Copy of Final_students_data_scores.xlsx,16.0,0.0,1.0,2.5714285714285716,5.882677941649021,0.0,4.0631667135040965,0.02721615762339601,5.0,4.376135144581267,5.0,8.0,0.0,4.0,6.004300012357317,5.0,5.0,6.761950190509087,3.0,4.0,5.0,4.0,3.0,4.0,0.0,8.454106513077592,4.090382871127493,6.25,5.551505004325061,4.4,4.2927537163421485,4.526498868206042,4.132984786668455,8
B0498,Copy of Final_students_data_scores.xlsx,19.733585406586528,0.0,1.0,4.857142857142857,1.6583284541291756,0.8921766324916969,6.185771464527941,0.0,5.0,7.872285577860349,5.0,0.0,1.0,2.0,3.8106379203747216,5.0,5.0,6.961764132267747,3.0,4.0,5.0,4.0,3.0,3.0,0.0,6.961559627517881,6.185771464527941,6.25,4.7837232721311524,4.15,3.695734962118263,7.263423791016072,5.296805225585106,8
B0499,Copy of Final_students_data_scores.xlsx,21.132521843229412,0.0,1.0,4.857142857142857,1.040397783028185,1.2822127927568354,6.250977035191785,2.1086614691590166,5.0,5.951387361708969,5.0,8.0,0.0,4.0,5.01571990870246,5.0,5.0,5.252945901316422,2.0,5.0,5.0,5.0,2.0,4.0,1.0,6.53864703654946,8.359638504350801,6.25,5.455501968045861,4.75,5.726569925730895,7.983795787236323,4.527655874962598,8
B0500,Copy of Final_students_data_scores.xlsx,18.01180342488294,1.0,3.0,14.0,3.156276055885362,2.9769534366838313,9.958499543870198,0.25718718207018254,5.0,9.708627975835476,5.0,2.142790845707811,0.0,3.0,10.0,2.0,5.0,5.893795729702564,3.0,4.0,5.0,3.0,3.0,3.0,0.0,16.0,10.215686725940381,6.25,6.95,3.6999999999999997,4.71111111111111,9.236209325278493,5.066274553541846,8
B0501,Copy of Final_students_data_scores.xlsx,16.0,0.0,1.0,4.857142857142857,0.0,0.823581450234242,1.4163366312793981,0.0,5.0,5.81045446917079,35.0,1.9002403483170622,0.0,4.0,1.0901569398504822,3.0,5.0,4.89283311397446,2.0,5.0,5.0,3.0,3.0,2.0,1.0,5.268933582259978,1.4163366312793981,6.25,4.081554928947669,3.95,5.485351210681769,2.999070629849812,4.073963376107709,8
B0502,Copy of Final_students_data_scores.xlsx,21.791505880621827,0.0,2.0,2.5714285714285716,4.105939707000683,0.0,4.657502589951604,0.06823173223662853,8.0,10.217420535121944,35.0,7.950866532428544,0.0,4.0,7.006293894123744,5.0,5.0,7.027500085232786,3.0,5.0,5.0,2.0,1.0,1.0,1.0,6.677368278429254,4.725734322188233,9.25,6.502202862943311,4.0,5.848725089149479,6.950107586681822,4.2246847655000925,8
B0503,Copy of Final_students_data_scores.xlsx,18.945942179974423,0.0,2.0,2.5714285714285716,1.1070061050341875,0.9192247227751404,2.0592834166664953,3.939263832098724,5.0,9.019584033474874,35.0,7.563014200312392,1.0,3.0,6.967223636978512,5.0,5.0,6.794665729987537,2.0,3.0,5.0,3.0,3.0,3.0,0.0,4.138047037850329,5.998547248765219,6.25,6.138528272942479,3.8,3.0329965929179097,7.505438447732206,5.256551981820831,8
B0504,Copy of Final_students_data_scores.xlsx,18.268694986470933,0.0,1.0,2.5714285714285716,0.640635068376435,1.9745866194951267,0.7649587166538727,0.0,5.0,8.086644509861522,5.0,0.0,0.0,4.0,5.067038388459909,2.0,5.0,7.175048909274504,3.0,3.0,5.0,3.0,3.0,4.0,1.0,4.19935694955257,0.7649587166538727,6.25,5.223463435960968,3.5999999999999996,4.390853890932139,3.269267207444245,4.2125642983397364,8
B0505,Copy of Final_students_data_scores.xlsx,16.0,0.0,1.0,2.5714285714285716,3.8520035830207555,0.6227429901374566,1.0150086582900528,0.0,4.0,8.910833505828995,35.0,0.0,0.0,3.0,6.151913434037325,3.0,5.0,8.811301600226518,5.0,3.0,5.0,3.0,3.0,3.0,0.0,6.734803649518056,1.0150086582900528,4.75,4.803169701913063,3.5,4.071699237584999,3.731534328993871,4.5740078622782985,8
B0506,Copy of Final_students_data_scores.xlsx,17.75800972645819,0.0,3.0,2.5714285714285716,3.9374324975675896,2.1102215470701067,4.913141594779065,0.0,5.0,4.8109509680634375,35.0,7.951866153316094,1.0,3.0,10.0,4.0,5.0,1.0,3.0,5.0,5.0,4.0,3.0,1.0,1.0,7.563971842531215,4.913141594779065,6.25,6.95,3.85,6.603366514790264,5.288506518772111,3.5462850009954616,8
B0507,Copy of Final_students_data_scores.xlsx,19.96043794026656,1.0,3.0,5.857142857142857,1.9716073574769786,1.999179308598757,1.0843571528738962,0.0,5.0,9.909024516878182,5.0,0.0,0.0,4.0,2.9327594362297944,5.0,3.0,2.4428882732809445,3.0,4.0,5.0,4.0,3.0,1.0,1.0,8.828339868919214,1.0843571528738962,6.25,4.876465802680428,3.65,6.4424470586787965,4.1162760369481495,3.99551750376321,8
B0508,Copy of Final_students_data_scores.xlsx,19.956094361412774,1.0,1.0,14.0,2.8825349313091038,1.9412689058765273,2.978883859084037,0.0,5.0,8.12506499895969,5.0,1.807067631747896,0.0,3.0,5.0658053925030035,4.0,5.0,3.8006906010005648,3.0,5.0,5.0,5.0,4.0,2.0,1.0,16.0,2.978883859084037,6.25,5.2230318873760515,4.1,7.111111111111111,4.942517893966258,3.750942129500972,8
B0509,Copy of Final_students_data_scores.xlsx,19.56582949407247,0.0,1.0,14.0,2.8740200882826374,0.04391582558906123,1.8625354655277584,0.0246682543512279,8.0,5.626138774687906,35.0,0.26139957745021275,0.0,4.0,7.097242650497443,1.0,5.0,7.256840983900347,4.0,5.0,5.0,2.0,2.0,3.0,0.0,16.0,1.8872037198789864,9.25,6.284034927674106,3.9,5.177777777777778,3.290782381471875,3.583040672621293,8
B0510,Copy of Final_students_data_scores.xlsx,18.991259095102492,1.0,1.0,3.7142857142857144,2.264206432049883,0.0,8.873468470764113,0.0,5.0,9.41368357420673,35.0,0.0,0.0,2.0,1.795927901447522,1.0,5.0,4.021150582653442,2.0,3.0,5.0,4.0,2.0,1.0,0.0,5.978492146335597,8.873468470764113,6.25,4.328574765506633,2.6999999999999997,3.969174636312016,9.137894524735577,6.4136075424539,8
B0511,Copy of Final_students_data_scores.xlsx,19.962821959136008,0.0,2.0,5.857142857142857,1.982998441316544,0.25618471200622844,7.321609847101498,0.0,8.0,7.144112109486939,5.0,0.0,0.0,3.0,5.034085911869231,5.0,4.0,3.045758889200832,3.0,4.0,5.0,3.0,2.0,1.0,0.0,7.968233654462515,7.321609847101498,9.25,6.011930069154231,3.65,3.8984045728961174,7.872578088488437,5.22996435815181,8
B0512,Copy of Final_students_data_scores.xlsx,16.112081933600038,0.0,2.0,14.0,0.0,1.0845860732944788,4.073813501344292,0.045383163197248146,5.0,9.865659439946622,35.0,0.0,0.0,4.0,2.562088944892078,1.0,5.0,3.858814677073205,4.0,3.0,5.0,5.0,3.0,2.0,0.0,14.542293036647239,4.11919666454154,6.25,4.096731130712227,2.9499999999999997,5.777777777777778,6.377950645055028,5.241023877605644,8
B0513,Copy of Final_students_data_scores.xlsx,21.29766256779136,1.0,1.0,4.857142857142857,0.9934924606995335,2.1121153812718765,7.716722987581698,0.8180349158605202,8.0,5.203914209341489,35.0,0.8941134446506143,0.0,5.0,4.097768225621639,5.0,5.0,4.139334401613926,2.0,4.0,5.0,2.0,1.0,4.0,1.0,6.906693008478328,8.534757903442218,9.25,5.734218878967574,4.4,5.940454981169109,7.734638069780496,4.468280108462574,8
B0514,Copy of Final_students_data_scores.xlsx,18.181365171620826,0.0,2.0,14.0,4.084896383587528,2.8610951851437076,4.091664927265006,0.0,5.0,9.30643245930668,35.0,0.0,0.0,4.0,7.133794939984797,3.0,5.0,5.936167917587694,4.0,5.0,5.0,2.0,2.0,2.0,0.0,16.0,4.091664927265006,6.25,5.696828228994678,3.95,5.177777777777778,6.170892848550981,4.459230298994897,8
B0515,Copy of Final_students_data_scores.xlsx,16.956711736801424,1.0,1.0,2.5714285714285716,10.008160430993634,1.1658665094306286,0.9676009087394496,0.06899917398792213,5.0,7.917187075550659,35.0,3.9209570374504117,0.0,3.0,7.151463528455984,5.0,2.0,3.7997798631543134,2.0,4.0,5.0,2.0,3.0,3.0,1.0,13.16252225713752,1.0366000827273718,6.25,6.803012234959595,4.15,7.177777777777778,3.416512420562415,2.858779990208281,8
B0516,Copy of Final_students_data_scores.xlsx,16.0,1.0,1.0,14.0,1.967481238944398,1.9405125937680892,2.00076573657547,1.047328061580677,8.0,16.94570404513414,5.0,0.0664994364730386,1.0,4.0,4.919957862035493,3.0,5.0,2.25392602944173,3.0,3.0,5.0,5.0,4.0,1.0,1.0,16.0,3.048093798156147,9.25,5.771985251712423,3.0,7.111111111111111,6.286070348617111,4.3621442338627725,8
B0517,Copy of Final_students_data_scores.xlsx,16.414283978392177,0.0,3.0,14.0,0.0,0.0,4.136450002802348,0.0,5.0,8.37440121522854,35.0,0.14742542947734782,0.0,3.0,6.062617305442723,5.0,5.0,8.932692352499526,3.0,5.0,5.0,4.0,3.0,3.0,0.0,14.0,4.136450002802348,6.25,5.571916056904953,4.5,5.5777777777777775,5.893804573844607,4.107431881945221,8
B0518,Copy of Final_students_data_scores.xlsx,19.009533547701604,1.0,1.0,14.0,2.895338905857751,0.0,10.196918750911136,0.8697411594854726,5.0,10.531208950839746,5.0,0.13674015807215803,0.0,4.0,5.288513399192898,1.0,5.0,5.67564834838777,3.0,3.0,5.0,5.0,3.0,2.0,1.0,16.0,11.06665991039661,6.25,5.300979689717514,2.9499999999999997,7.111111111111111,9.510402983613249,5.32952906121028,8
B0519,Copy of Final_students_data_scores.xlsx,19.0022424701212,1.0,3.0,4.857142857142857,1.9055061695958526,0.99191065002062,4.85707196943588,0.0,5.0,14.007379267660017,5.0,0.0,0.0,3.0,8.286449935285116,5.0,5.0,5.953126652088283,4.0,3.0,5.0,4.0,2.0,2.0,1.0,7.258604351749019,4.85707196943588,6.25,6.100257477349791,3.55,5.814552851810719,7.642803977076911,4.706985538111611,8
B0520,Copy of Final_students_data_scores.xlsx,16.0,1.0,2.0,4.857142857142857,4.053555437078571,1.8605283054537405,0.9950502409711134,0.0,5.0,7.7096455666034975,5.0,0.08367516616693088,0.0,3.0,8.99408919422224,5.0,5.0,6.140959994803509,3.0,3.0,5.0,3.0,2.0,3.0,0.0,9.840962446948298,0.9950502409711134,6.25,6.597931217977784,3.8,4.64749608989043,3.3161695362628345,3.6677889961997656,8
B0521,Copy of Final_students_data_scores.xlsx,19.0318895720086,0.0,3.0,14.0,3.8428528485608746,1.8842706176798845,3.909113398587138,0.0,8.0,5.882024063687585,35.0,0.09725494261703495,0.0,4.0,7.028228148238055,5.0,5.0,1.113100513241425,5.0,5.0,5.0,3.0,3.0,1.0,0.0,16.0,3.909113398587138,9.25,6.009879851883319,4.0,5.377777777777777,4.892509736836216,3.975719034199614,8
B0522,Copy of Final_students_data_scores.xlsx,19.976759485518247,1.0,2.0,3.7142857142857144,4.062162920671365,0.0,5.0993328734958245,0.0,8.0,12.258968214241936,5.0,0.0,0.0,3.0,4.225086474236667,5.0,5.0,4.888204766646116,3.0,4.0,5.0,4.0,1.0,2.0,0.0,7.776448634957079,5.0993328734958245,9.25,5.528780265982834,3.9,4.021690565093943,7.824499655121868,5.2320681927121315,8
B0523,Copy of Final_students_data_scores.xlsx,17.90764642466139,1.0,1.0,4.857142857142857,2.2233479653658574,0.37537658463542545,0.9613386915430393,1.060892102570462,5.0,9.741733834240343,5.0,2.3670311948609153,0.0,3.0,3.695916063364904,1.0,5.0,6.829487769534241,3.0,4.0,5.0,3.0,2.0,2.0,1.0,7.268179114826427,2.0222307941135016,6.25,4.7435706221777165,3.3,5.618382757041682,4.763917706998574,4.543312550835909,8
B0524,Copy of Final_students_data_scores.xlsx,16.0,0.0,2.0,2.5714285714285716,2.05148361335566,0.4498128769677169,5.004868181675646,0.13323253504443064,5.0,9.947785182765143,35.0,0.23937831584839908,0.0,3.0,1.0,5.0,5.0,3.7616834575569906,3.0,5.0,5.0,3.0,2.0,2.0,1.0,4.847818623268091,5.138100716720077,6.25,3.8000000000000003,4.25,5.316905227085014,7.169503931795106,5.123149676177522,8
B0525,Copy of Final_students_data_scores.xlsx,16.0,0.0,2.0,2.5714285714285716,2.9415806919427046,0.0,3.955019151553609,0.0,8.0,6.073348528000869,5.0,0.0,0.0,3.0,7.270605661268518,1.0,5.0,3.996029182500747,3.0,5.0,5.0,4.0,2.0,2.0,0.0,5.513009263371276,3.955019151553609,9.25,6.594711981443981,3.65,3.1163148164596217,4.99071387299883,4.530186169701608,8
B0526,Copy of Final_students_data_scores.xlsx,16.0,1.0,1.0,3.7142857142857144,1.7948088643577094,0.0,3.9823390445068676,0.07061478482378931,5.0,9.76868331787471,35.0,7.868836702803463,0.0,3.0,8.19758956658409,5.0,5.0,9.026339762324495,1.0,5.0,5.0,3.0,3.0,2.0,0.0,5.509094578643424,4.052953829330657,6.25,6.819156348304431,4.25,3.5814156092351475,6.295943144622896,4.432884979355608,8
B0527,Copy of Final_students_data_scores.xlsx,17.88523929438292,1.0,2.0,14.0,5.249446746545556,0.13515222629528323,1.283696786453489,0.0,8.0,5.274866769497386,5.0,0.3634570810552501,0.0,3.0,5.0748181185943535,3.0,5.0,5.123671407356534,2.0,5.0,5.0,3.0,2.0,4.0,1.0,16.0,1.283696786453489,9.25,6.076186341508024,4.45,6.71111111111111,2.721061513005912,2.8996316980212926,8
B0528,Copy of Final_students_data_scores.xlsx,20.017134152050446,1.0,1.0,14.0,4.8150587179019775,3.1064667755494755,1.3978835994861285,0.06155680682634868,5.0,14.17397172222843,5.0,0.995815373858591,0.0,3.0,4.694896834446454,5.0,5.0,4.9740024044535875,3.0,5.0,5.0,4.0,2.0,1.0,0.0,16.0,1.4594404063124773,6.25,5.0932138920562595,4.0,4.9111111111111105,5.094580304734357,4.417903130788934,8
B0529,Copy of Final_students_data_scores.xlsx,16.0,0.0,2.0,2.5714285714285716,4.134129729167179,0.864234210832262,4.062757605409977,0.0,5.0,5.503775976710166,5.0,0.0187153255769381,0.0,4.0,4.9898874735060375,5.0,5.0,9.968833117790386,1.0,5.0,5.0,2.0,1.0,5.0,0.0,7.137675406011882,4.062757605409977,6.25,5.696460615727113,5.0,3.366181273515864,4.881660196294204,4.169931545976452,8
B0530,Copy of Final_students_data_scores.xlsx,20.242127120349473,1.0,1.0,2.5714285714285716,2.1009286584013354,1.1239108668062021,1.9833625151553667,0.028689330730000216,5.0,12.195905564638007,35.0,0.015946563095146676,0.0,3.0,7.8804747100889285,3.0,5.0,7.951419548888336,1.0,5.0,5.0,5.0,1.0,4.0,1.0,5.234312663233008,2.0120518458853667,6.25,6.708166148531125,4.45,5.8715028430709815,5.509038884414025,3.6169341657764233,8
B0531,Copy of Final_students_data_scores.xlsx,16.0,1.0,3.0,2.5714285714285716,1.9625746765697796,1.7457086788403724,3.7344459248038357,0.0,5.0,7.759113184539134,5.0,4.506877250958528,1.0,4.0,3.06707321267185,5.0,5.0,7.026637350400327,1.0,4.0,5.0,2.0,2.0,2.0,0.0,5.406857587418537,3.7344459248038357,6.25,5.0234756244351475,3.9,2.673854146078526,5.387205505115921,5.111295152428805,8
B0532,Copy of Final_students_data_scores.xlsx,20.175721172175646,1.0,2.0,3.7142857142857144,3.9584317064696357,2.314126313803359,1.8734472927907166,0.12325470795052276,5.0,9.132958988600315,5.0,0.9523483787936062,0.0,3.0,3.8360147950814163,5.0,5.0,7.976683514626871,3.0,3.0,5.0,4.0,3.0,2.0,1.0,8.82978057765703,1.9967020007412395,6.25,4.792605178278496,3.55,6.443023342173923,4.541846163422701,4.1669241518286455,8
B0533,Copy of Final_students_data_scores.xlsx,18.200606666161317,1.0,2.0,2.5714285714285716,1.7098344658226678,2.1681508118451718,2.9789079371934317,0.0,5.0,3.2476885853798896,35.0,7.994796770899115,0.0,3.0,6.792173781304453,4.0,5.0,8.16381478645545,2.0,4.0,5.0,4.0,3.0,2.0,1.0,5.365338443173825,2.9789079371934317,6.25,6.077260823456559,3.75,5.723913155047308,3.3167438146883703,3.575029417873298,8
